[2022-12-05 22:04:27,616] 0	T_sample 18.66	T_update 5.22	ETA 13:15:47	expert_R_avg 0.5275 [0.6092,0.5760,0.4220,0.3376,0.4310,0.7259]	expert_R_range (0.0860, 0.9607)	eps_len 5.85
[2022-12-05 22:09:12,650] 11	T_sample 21.16	T_update 5.59	ETA 14:46:07	expert_R_avg 0.2837 [0.3083,0.6935,0.1279,0.1012,0.5069,0.7083]	expert_R_range (0.0590, 0.9685)	eps_len 29.08
[2022-12-05 22:09:38,870] 12	T_sample 20.79	T_update 5.39	ETA 14:26:59	expert_R_avg 0.2821 [0.3071,0.6944,0.1251,0.0974,0.5079,0.7065]	expert_R_range (0.0588, 0.9656)	eps_len 30.92
[2022-12-05 22:10:04,801] 13	T_sample 20.36	T_update 5.54	ETA 14:17:05	expert_R_avg 0.2825 [0.3100,0.6947,0.1223,0.0950,0.5078,0.7044]	expert_R_range (0.0590, 0.9598)	eps_len 32.23
[2022-12-05 22:10:31,368] 14	T_sample 21.03	T_update 5.50	ETA 14:37:39	expert_R_avg 0.2841 [0.3127,0.6943,0.1229,0.0929,0.5107,0.7025]	expert_R_range (0.0558, 0.9693)	eps_len 33.12
[2022-12-05 22:10:57,258] 15	T_sample 20.41	T_update 5.44	ETA 14:14:48	expert_R_avg 0.2888 [0.3194,0.6948,0.1284,0.0913,0.5093,0.7004]	expert_R_range (0.0700, 0.9664)	eps_len 34.32
[2022-12-05 22:11:23,463] 16	T_sample 20.77	T_update 5.40	ETA 14:24:49	expert_R_avg 0.2905 [0.3240,0.6951,0.1275,0.0887,0.5086,0.6983]	expert_R_range (0.0564, 0.9685)	eps_len 35.63
[2022-12-05 22:11:49,247] 17	T_sample 20.43	T_update 5.31	ETA 14:10:27	expert_R_avg 0.2949 [0.3321,0.6958,0.1280,0.0867,0.5127,0.6957]	expert_R_range (0.0635, 0.9670)	eps_len 36.47
[2022-12-05 22:12:15,047] 18	T_sample 20.45	T_update 5.31	ETA 14:10:33	expert_R_avg 0.2950 [0.3334,0.6958,0.1265,0.0851,0.5144,0.6936]	expert_R_range (0.0611, 0.9697)	eps_len 38.04
[2022-12-05 22:12:41,738] 19	T_sample 21.24	T_update 5.41	ETA 14:39:26	expert_R_avg 0.2972 [0.3371,0.6947,0.1297,0.0838,0.5096,0.6912]	expert_R_range (0.0547, 0.9692)	eps_len 39.47
[2022-12-05 22:13:07,847] 20	T_sample 20.62	T_update 5.44	ETA 14:19:41	expert_R_avg 0.3007 [0.3440,0.6952,0.1302,0.0829,0.5102,0.6884]	expert_R_range (0.0557, 0.9621)	eps_len 40.20
[2022-12-05 22:13:34,718] 21	T_sample 21.32	T_update 5.51	ETA 14:44:29	expert_R_avg 0.3036 [0.3490,0.6953,0.1310,0.0818,0.5144,0.6861]	expert_R_range (0.0624, 0.9679)	eps_len 41.08
[2022-12-05 22:14:00,816] 22	T_sample 20.67	T_update 5.39	ETA 14:18:37	expert_R_avg 0.3056 [0.3537,0.6941,0.1310,0.0806,0.5123,0.6831]	expert_R_range (0.0555, 0.9661)	eps_len 42.21
[2022-12-05 22:14:26,325] 23	T_sample 20.16	T_update 5.31	ETA 13:58:49	expert_R_avg 0.3069 [0.3574,0.6936,0.1296,0.0798,0.5127,0.6807]	expert_R_range (0.0539, 0.9653)	eps_len 43.27
[2022-12-05 22:14:51,814] 24	T_sample 20.14	T_update 5.31	ETA 13:57:45	expert_R_avg 0.3084 [0.3605,0.6930,0.1294,0.0777,0.5146,0.6785]	expert_R_range (0.0622, 0.9654)	eps_len 44.83
[2022-12-05 22:15:17,468] 25	T_sample 20.31	T_update 5.31	ETA 14:02:44	expert_R_avg 0.3122 [0.3658,0.6935,0.1333,0.0777,0.5155,0.6757]	expert_R_range (0.0675, 0.9731)	eps_len 45.75
[2022-12-05 22:15:43,463] 26	T_sample 20.59	T_update 5.36	ETA 14:13:30	expert_R_avg 0.3157 [0.3726,0.6919,0.1354,0.0775,0.5133,0.6725]	expert_R_range (0.0573, 0.9605)	eps_len 46.19
[2022-12-05 22:16:10,024] 27	T_sample 21.10	T_update 5.42	ETA 14:31:40	expert_R_avg 0.3170 [0.3760,0.6917,0.1338,0.0756,0.5162,0.6702]	expert_R_range (0.0583, 0.9644)	eps_len 48.10
[2022-12-05 22:16:35,983] 28	T_sample 20.47	T_update 5.45	ETA 14:11:27	expert_R_avg 0.3199 [0.3810,0.6914,0.1355,0.0762,0.5160,0.6674]	expert_R_range (0.0659, 0.9691)	eps_len 49.20
[2022-12-05 22:17:02,062] 29	T_sample 20.70	T_update 5.34	ETA 14:15:00	expert_R_avg 0.3219 [0.3862,0.6905,0.1347,0.0758,0.5144,0.6642]	expert_R_range (0.0612, 0.9635)	eps_len 49.57
[2022-12-05 22:17:29,081] 30	T_sample 21.53	T_update 5.40	ETA 14:43:45	expert_R_avg 0.3262 [0.3926,0.6898,0.1385,0.0745,0.5154,0.6607]	expert_R_range (0.0639, 0.9709)	eps_len 49.99
[2022-12-05 22:17:55,954] 31	T_sample 21.41	T_update 5.42	ETA 14:40:10	expert_R_avg 0.3301 [0.3980,0.6896,0.1430,0.0752,0.5150,0.6585]	expert_R_range (0.0632, 0.9718)	eps_len 50.99
[2022-12-05 22:18:23,612] 32	T_sample 22.19	T_update 5.43	ETA 15:05:28	expert_R_avg 0.3307 [0.3997,0.6887,0.1436,0.0738,0.5125,0.6557]	expert_R_range (0.0629, 0.9675)	eps_len 52.50
[2022-12-05 22:18:49,285] 33	T_sample 20.33	T_update 5.30	ETA 13:59:55	expert_R_avg 0.3351 [0.4065,0.6884,0.1464,0.0745,0.5149,0.6537]	expert_R_range (0.0578, 0.9670)	eps_len 52.68
[2022-12-05 22:19:15,319] 34	T_sample 20.68	T_update 5.32	ETA 14:11:21	expert_R_avg 0.3383 [0.4109,0.6874,0.1503,0.0750,0.5146,0.6503]	expert_R_range (0.0528, 0.9639)	eps_len 52.63
[2022-12-05 22:19:41,133] 35	T_sample 20.50	T_update 5.28	ETA 14:03:43	expert_R_avg 0.3382 [0.4106,0.6858,0.1517,0.0741,0.5126,0.6480]	expert_R_range (0.0554, 0.9649)	eps_len 54.65
[2022-12-05 22:20:07,767] 36	T_sample 20.80	T_update 5.79	ETA 14:29:49	expert_R_avg 0.3413 [0.4152,0.6851,0.1540,0.0745,0.5146,0.6463]	expert_R_range (0.0528, 0.9616)	eps_len 55.39
[2022-12-05 22:20:37,855] 37	T_sample 24.45	T_update 5.60	ETA 16:22:33	expert_R_avg 0.3444 [0.4201,0.6848,0.1569,0.0738,0.5141,0.6432]	expert_R_range (0.0555, 0.9630)	eps_len 56.23
[2022-12-05 22:21:07,170] 38	T_sample 23.67	T_update 5.61	ETA 15:56:41	expert_R_avg 0.3446 [0.4195,0.6841,0.1585,0.0737,0.5157,0.6412]	expert_R_range (0.0526, 0.9603)	eps_len 57.71
[2022-12-05 22:21:36,415] 39	T_sample 23.45	T_update 5.75	ETA 15:53:52	expert_R_avg 0.3487 [0.4253,0.6838,0.1631,0.0739,0.5151,0.6379]	expert_R_range (0.0554, 0.9680)	eps_len 58.28
[2022-12-05 22:22:06,190] 40	T_sample 24.01	T_update 5.71	ETA 16:10:21	expert_R_avg 0.3472 [0.4253,0.6818,0.1590,0.0735,0.5128,0.6366]	expert_R_range (0.0479, 0.9690)	eps_len 58.96
[2022-12-05 22:22:35,694] 41	T_sample 23.98	T_update 5.48	ETA 16:01:28	expert_R_avg 0.3515 [0.4297,0.6819,0.1654,0.0744,0.5159,0.6340]	expert_R_range (0.0556, 0.9656)	eps_len 59.49
[2022-12-05 22:23:04,281] 42	T_sample 22.84	T_update 5.70	ETA 15:30:56	expert_R_avg 0.3522 [0.4303,0.6805,0.1681,0.0729,0.5143,0.6319]	expert_R_range (0.0439, 0.9710)	eps_len 60.44
[2022-12-05 22:23:33,950] 43	T_sample 23.99	T_update 5.64	ETA 16:05:52	expert_R_avg 0.3549 [0.4351,0.6806,0.1685,0.0739,0.5175,0.6288]	expert_R_range (0.0403, 0.9684)	eps_len 60.39
[2022-12-05 22:24:03,599] 44	T_sample 23.83	T_update 5.78	ETA 16:04:43	expert_R_avg 0.3553 [0.4339,0.6796,0.1715,0.0737,0.5187,0.6276]	expert_R_range (0.0516, 0.9629)	eps_len 61.68
[2022-12-05 22:24:33,387] 45	T_sample 24.01	T_update 5.74	ETA 16:08:42	expert_R_avg 0.3580 [0.4368,0.6793,0.1759,0.0726,0.5193,0.6253]	expert_R_range (0.0496, 0.9671)	eps_len 62.70
[2022-12-05 22:25:03,105] 46	T_sample 24.04	T_update 5.63	ETA 16:05:59	expert_R_avg 0.3612 [0.4397,0.6793,0.1812,0.0735,0.5207,0.6243]	expert_R_range (0.0526, 0.9639)	eps_len 63.51
[2022-12-05 22:25:32,439] 47	T_sample 23.84	T_update 5.45	ETA 15:52:54	expert_R_avg 0.3610 [0.4413,0.6779,0.1797,0.0721,0.5181,0.6211]	expert_R_range (0.0500, 0.9646)	eps_len 63.25
[2022-12-05 22:26:01,314] 48	T_sample 23.24	T_update 5.59	ETA 15:37:33	expert_R_avg 0.3642 [0.4439,0.6771,0.1861,0.0732,0.5193,0.6179]	expert_R_range (0.0500, 0.9618)	eps_len 64.03
[2022-12-05 22:26:30,883] 49	T_sample 23.78	T_update 5.75	ETA 15:59:36	expert_R_avg 0.3655 [0.4466,0.6776,0.1845,0.0740,0.5234,0.6164]	expert_R_range (0.0493, 0.9647)	eps_len 64.76
[2022-12-05 22:26:59,873] 50	T_sample 23.47	T_update 5.47	ETA 15:40:10	expert_R_avg 0.3671 [0.4478,0.6759,0.1883,0.0745,0.5219,0.6146]	expert_R_range (0.0380, 0.9646)	eps_len 64.88
[2022-12-05 22:27:26,753] 51	T_sample 21.52	T_update 5.31	ETA 14:31:17	expert_R_avg 0.3686 [0.4482,0.6764,0.1916,0.0753,0.5251,0.6138]	expert_R_range (0.0429, 0.9689)	eps_len 66.49
[2022-12-05 22:27:56,986] 52	T_sample 24.51	T_update 5.68	ETA 16:19:44	expert_R_avg 0.3712 [0.4507,0.6754,0.1959,0.0757,0.5267,0.6117]	expert_R_range (0.0514, 0.9658)	eps_len 65.38
[2022-12-05 22:28:25,512] 53	T_sample 22.63	T_update 5.85	ETA 15:23:49	expert_R_avg 0.3736 [0.4528,0.6752,0.2006,0.0768,0.5270,0.6096]	expert_R_range (0.0406, 0.9670)	eps_len 66.30
[2022-12-05 22:28:55,138] 54	T_sample 24.01	T_update 5.58	ETA 15:59:03	expert_R_avg 0.3729 [0.4517,0.6730,0.2014,0.0763,0.5247,0.6079]	expert_R_range (0.0378, 0.9619)	eps_len 66.53
[2022-12-05 22:29:23,293] 55	T_sample 22.69	T_update 5.42	ETA 15:10:54	expert_R_avg 0.3740 [0.4531,0.6725,0.2027,0.0768,0.5258,0.6056]	expert_R_range (0.0503, 0.9617)	eps_len 66.70
[2022-12-05 22:29:52,322] 56	T_sample 23.41	T_update 5.58	ETA 15:38:38	expert_R_avg 0.3750 [0.4549,0.6723,0.2040,0.0769,0.5238,0.6033]	expert_R_range (0.0481, 0.9660)	eps_len 67.04
[2022-12-05 22:30:22,162] 57	T_sample 24.20	T_update 5.60	ETA 16:04:29	expert_R_avg 0.3765 [0.4560,0.6712,0.2073,0.0766,0.5239,0.6008]	expert_R_range (0.0416, 0.9595)	eps_len 67.45
[2022-12-05 22:30:49,775] 58	T_sample 21.96	T_update 5.61	ETA 14:51:54	expert_R_avg 0.3792 [0.4590,0.6702,0.2117,0.0769,0.5242,0.5972]	expert_R_range (0.0405, 0.9611)	eps_len 67.64
[2022-12-05 22:31:19,335] 59	T_sample 24.15	T_update 5.37	ETA 15:54:30	expert_R_avg 0.3784 [0.4585,0.6691,0.2112,0.0772,0.5214,0.5961]	expert_R_range (0.0341, 0.9595)	eps_len 67.60
[2022-12-05 22:31:46,499] 60	T_sample 21.72	T_update 5.40	ETA 14:36:12	expert_R_avg 0.3801 [0.4592,0.6702,0.2133,0.0780,0.5277,0.5962]	expert_R_range (0.0456, 0.9604)	eps_len 68.51
[2022-12-05 22:32:14,615] 61	T_sample 22.54	T_update 5.53	ETA 15:06:50	expert_R_avg 0.3820 [0.4617,0.6683,0.2174,0.0777,0.5244,0.5926]	expert_R_range (0.0448, 0.9633)	eps_len 68.54
[2022-12-05 22:32:42,348] 62	T_sample 22.14	T_update 5.55	ETA 14:53:59	expert_R_avg 0.3817 [0.4638,0.6677,0.2140,0.0773,0.5219,0.5903]	expert_R_range (0.0443, 0.9618)	eps_len 68.19
[2022-12-05 22:33:10,227] 63	T_sample 22.21	T_update 5.63	ETA 14:58:16	expert_R_avg 0.3826 [0.4640,0.6672,0.2169,0.0765,0.5224,0.5890]	expert_R_range (0.0493, 0.9628)	eps_len 68.89
[2022-12-05 22:33:37,191] 64	T_sample 21.56	T_update 5.37	ETA 14:28:16	expert_R_avg 0.3837 [0.4662,0.6670,0.2172,0.0777,0.5225,0.5868]	expert_R_range (0.0376, 0.9573)	eps_len 68.47
[2022-12-05 22:34:04,719] 65	T_sample 21.89	T_update 5.60	ETA 14:46:01	expert_R_avg 0.3862 [0.4676,0.6676,0.2218,0.0786,0.5263,0.5854]	expert_R_range (0.0388, 0.9599)	eps_len 69.38
[2022-12-05 22:34:31,695] 66	T_sample 21.43	T_update 5.51	ETA 14:27:45	expert_R_avg 0.3871 [0.4689,0.6652,0.2239,0.0791,0.5238,0.5826]	expert_R_range (0.0475, 0.9627)	eps_len 68.92
[2022-12-05 22:34:59,539] 67	T_sample 22.02	T_update 5.78	ETA 14:55:13	expert_R_avg 0.3864 [0.4662,0.6645,0.2257,0.0808,0.5244,0.5815]	expert_R_range (0.0444, 0.9678)	eps_len 68.96
[2022-12-05 22:35:28,230] 68	T_sample 23.11	T_update 5.54	ETA 15:21:54	expert_R_avg 0.3888 [0.4709,0.6641,0.2273,0.0803,0.5230,0.5778]	expert_R_range (0.0455, 0.9615)	eps_len 69.21
[2022-12-05 22:35:56,703] 69	T_sample 23.04	T_update 5.39	ETA 15:14:32	expert_R_avg 0.3893 [0.4717,0.6639,0.2271,0.0803,0.5251,0.5763]	expert_R_range (0.0451, 0.9660)	eps_len 68.82
[2022-12-05 22:36:24,075] 70	T_sample 21.84	T_update 5.49	ETA 14:38:28	expert_R_avg 0.3906 [0.4724,0.6637,0.2300,0.0810,0.5263,0.5750]	expert_R_range (0.0449, 0.9658)	eps_len 69.53
[2022-12-05 22:36:51,181] 71	T_sample 21.51	T_update 5.56	ETA 14:29:41	expert_R_avg 0.3923 [0.4740,0.6626,0.2336,0.0799,0.5262,0.5728]	expert_R_range (0.0478, 0.9668)	eps_len 69.82
[2022-12-05 22:37:19,818] 72	T_sample 23.07	T_update 5.53	ETA 15:18:26	expert_R_avg 0.3944 [0.4771,0.6620,0.2358,0.0817,0.5263,0.5679]	expert_R_range (0.0541, 0.9614)	eps_len 68.86
[2022-12-05 22:37:48,429] 73	T_sample 23.13	T_update 5.43	ETA 15:17:02	expert_R_avg 0.3934 [0.4757,0.6610,0.2356,0.0800,0.5261,0.5653]	expert_R_range (0.0442, 0.9662)	eps_len 69.73
[2022-12-05 22:38:15,795] 74	T_sample 21.83	T_update 5.50	ETA 14:36:40	expert_R_avg 0.3966 [0.4780,0.6601,0.2422,0.0818,0.5270,0.5630]	expert_R_range (0.0429, 0.9644)	eps_len 69.97
[2022-12-05 22:38:44,789] 75	T_sample 23.19	T_update 5.76	ETA 15:28:23	expert_R_avg 0.3963 [0.4801,0.6605,0.2377,0.0814,0.5288,0.5603]	expert_R_range (0.0421, 0.9664)	eps_len 70.64
[2022-12-05 22:39:13,826] 76	T_sample 23.22	T_update 5.77	ETA 15:29:13	expert_R_avg 0.3985 [0.4822,0.6601,0.2416,0.0819,0.5297,0.5574]	expert_R_range (0.0381, 0.9638)	eps_len 70.42
[2022-12-05 22:39:41,863] 77	T_sample 22.45	T_update 5.54	ETA 14:56:42	expert_R_avg 0.4004 [0.4834,0.6588,0.2467,0.0820,0.5282,0.5541]	expert_R_range (0.0409, 0.9602)	eps_len 70.26
[2022-12-05 22:40:08,987] 78	T_sample 21.59	T_update 5.49	ETA 14:27:07	expert_R_avg 0.3978 [0.4832,0.6570,0.2403,0.0807,0.5246,0.5510]	expert_R_range (0.0469, 0.9640)	eps_len 70.06
[2022-12-05 22:40:38,175] 79	T_sample 23.39	T_update 5.75	ETA 15:32:38	expert_R_avg 0.4024 [0.4852,0.6569,0.2503,0.0820,0.5308,0.5500]	expert_R_range (0.0469, 0.9605)	eps_len 71.30
[2022-12-05 22:41:06,636] 80	T_sample 22.85	T_update 5.56	ETA 15:08:48	expert_R_avg 0.4060 [0.4894,0.6563,0.2546,0.0832,0.5335,0.5473]	expert_R_range (0.0442, 0.9574)	eps_len 71.12
[2022-12-05 22:41:35,207] 81	T_sample 22.81	T_update 5.72	ETA 15:11:58	expert_R_avg 0.4051 [0.4901,0.6543,0.2523,0.0829,0.5306,0.5427]	expert_R_range (0.0345, 0.9647)	eps_len 70.54
[2022-12-05 22:42:02,628] 82	T_sample 22.02	T_update 5.36	ETA 14:34:51	expert_R_avg 0.4054 [0.4914,0.6539,0.2531,0.0824,0.5271,0.5393]	expert_R_range (0.0386, 0.9578)	eps_len 70.16
[2022-12-05 22:42:32,363] 83	T_sample 24.02	T_update 5.68	ETA 15:48:12	expert_R_avg 0.4078 [0.4942,0.6536,0.2558,0.0818,0.5308,0.5346]	expert_R_range (0.0537, 0.9595)	eps_len 70.85
[2022-12-05 22:43:00,972] 84	T_sample 22.92	T_update 5.65	ETA 15:11:46	expert_R_avg 0.4079 [0.4943,0.6529,0.2564,0.0827,0.5309,0.5318]	expert_R_range (0.0476, 0.9690)	eps_len 70.06
[2022-12-05 22:43:29,316] 85	T_sample 22.69	T_update 5.61	ETA 15:02:47	expert_R_avg 0.4095 [0.4966,0.6514,0.2588,0.0836,0.5294,0.5293]	expert_R_range (0.0443, 0.9647)	eps_len 70.38
[2022-12-05 22:43:57,031] 86	T_sample 22.30	T_update 5.37	ETA 14:42:22	expert_R_avg 0.4085 [0.4963,0.6493,0.2576,0.0815,0.5269,0.5258]	expert_R_range (0.0400, 0.9618)	eps_len 70.25
[2022-12-05 22:44:25,452] 87	T_sample 22.64	T_update 5.74	ETA 15:04:21	expert_R_avg 0.4095 [0.4972,0.6488,0.2599,0.0839,0.5261,0.5228]	expert_R_range (0.0329, 0.9667)	eps_len 70.37
[2022-12-05 22:44:53,690] 88	T_sample 22.77	T_update 5.43	ETA 14:58:07	expert_R_avg 0.4113 [0.4989,0.6479,0.2628,0.0839,0.5281,0.5199]	expert_R_range (0.0514, 0.9638)	eps_len 70.59
[2022-12-05 22:45:22,653] 89	T_sample 23.15	T_update 5.77	ETA 15:20:39	expert_R_avg 0.4135 [0.5003,0.6469,0.2676,0.0847,0.5303,0.5166]	expert_R_range (0.0401, 0.9617)	eps_len 70.57
[2022-12-05 22:45:51,081] 90	T_sample 22.66	T_update 5.72	ETA 15:02:53	expert_R_avg 0.4128 [0.5017,0.6457,0.2643,0.0849,0.5278,0.5129]	expert_R_range (0.0332, 0.9654)	eps_len 70.64
[2022-12-05 22:46:19,182] 91	T_sample 22.42	T_update 5.63	ETA 14:52:14	expert_R_avg 0.4158 [0.5052,0.6457,0.2686,0.0851,0.5279,0.5108]	expert_R_range (0.0458, 0.9656)	eps_len 70.24
[2022-12-05 22:46:48,566] 92	T_sample 23.79	T_update 5.55	ETA 15:32:33	expert_R_avg 0.4159 [0.5061,0.6455,0.2670,0.0855,0.5314,0.5073]	expert_R_range (0.0495, 0.9598)	eps_len 70.45
[2022-12-05 22:47:18,184] 93	T_sample 23.99	T_update 5.59	ETA 15:39:33	expert_R_avg 0.4162 [0.5075,0.6444,0.2669,0.0838,0.5297,0.5038]	expert_R_range (0.0375, 0.9588)	eps_len 70.90
[2022-12-05 22:47:45,168] 94	T_sample 21.50	T_update 5.45	ETA 14:15:29	expert_R_avg 0.4178 [0.5073,0.6435,0.2723,0.0855,0.5305,0.5039]	expert_R_range (0.0419, 0.9588)	eps_len 71.00
[2022-12-05 22:48:13,504] 95	T_sample 22.54	T_update 5.76	ETA 14:57:53	expert_R_avg 0.4189 [0.5101,0.6431,0.2723,0.0842,0.5298,0.4991]	expert_R_range (0.0424, 0.9589)	eps_len 70.72
[2022-12-05 22:48:43,738] 96	T_sample 24.54	T_update 5.65	ETA 15:57:35	expert_R_avg 0.4204 [0.5114,0.6414,0.2750,0.0849,0.5302,0.4981]	expert_R_range (0.0471, 0.9606)	eps_len 71.19
[2022-12-05 22:49:12,106] 97	T_sample 22.64	T_update 5.69	ETA 14:57:55	expert_R_avg 0.4237 [0.5152,0.6412,0.2792,0.0859,0.5340,0.4939]	expert_R_range (0.0426, 0.9677)	eps_len 70.33
[2022-12-05 22:49:41,307] 98	T_sample 23.29	T_update 5.87	ETA 15:23:49	expert_R_avg 0.4224 [0.5159,0.6398,0.2751,0.0854,0.5311,0.4903]	expert_R_range (0.0481, 0.9582)	eps_len 70.31
[2022-12-05 22:50:10,571] 99	T_sample 23.46	T_update 5.76	ETA 15:25:20	expert_R_avg 0.4230 [0.5174,0.6369,0.2753,0.0862,0.5303,0.4863]	expert_R_range (0.0387, 0.9626)	eps_len 71.01
[2022-12-05 22:50:39,905] 100	T_sample 23.40	T_update 5.88	ETA 15:26:50	expert_R_avg 0.4240 [0.5173,0.6362,0.2792,0.0866,0.5304,0.4840]	expert_R_range (0.0606, 0.9639)	eps_len 70.52
[2022-12-05 22:51:08,273] 101	T_sample 22.77	T_update 5.55	ETA 14:56:04	expert_R_avg 0.4254 [0.5198,0.6357,0.2813,0.0866,0.5279,0.4802]	expert_R_range (0.0410, 0.9609)	eps_len 70.11
[2022-12-05 22:51:36,824] 102	T_sample 22.59	T_update 5.92	ETA 15:01:15	expert_R_avg 0.4250 [0.5211,0.6355,0.2773,0.0863,0.5293,0.4800]	expert_R_range (0.0363, 0.9649)	eps_len 71.46
[2022-12-05 22:52:07,278] 103	T_sample 24.78	T_update 5.63	ETA 16:00:57	expert_R_avg 0.4261 [0.5218,0.6329,0.2812,0.0876,0.5268,0.4746]	expert_R_range (0.0421, 0.9631)	eps_len 70.59
[2022-12-05 22:52:36,345] 104	T_sample 23.55	T_update 5.47	ETA 15:16:45	expert_R_avg 0.4280 [0.5237,0.6335,0.2847,0.0883,0.5269,0.4725]	expert_R_range (0.0474, 0.9652)	eps_len 70.09
[2022-12-05 22:53:03,764] 105	T_sample 22.06	T_update 5.32	ETA 14:24:04	expert_R_avg 0.4295 [0.5248,0.6324,0.2877,0.0889,0.5288,0.4697]	expert_R_range (0.0449, 0.9646)	eps_len 70.49
[2022-12-05 22:53:32,526] 106	T_sample 23.07	T_update 5.65	ETA 15:06:08	expert_R_avg 0.4282 [0.5247,0.6298,0.2851,0.0877,0.5269,0.4658]	expert_R_range (0.0410, 0.9608)	eps_len 71.13
[2022-12-05 22:54:02,333] 107	T_sample 24.28	T_update 5.49	ETA 15:38:37	expert_R_avg 0.4296 [0.5266,0.6302,0.2864,0.0879,0.5283,0.4631]	expert_R_range (0.0447, 0.9648)	eps_len 70.35
[2022-12-05 22:54:30,310] 108	T_sample 22.33	T_update 5.61	ETA 14:40:24	expert_R_avg 0.4331 [0.5287,0.6284,0.2950,0.0886,0.5286,0.4587]	expert_R_range (0.0448, 0.9580)	eps_len 70.59
[2022-12-05 22:55:01,224] 109	T_sample 24.49	T_update 6.38	ETA 16:12:24	expert_R_avg 0.4336 [0.5313,0.6277,0.2923,0.0886,0.5299,0.4567]	expert_R_range (0.0611, 0.9615)	eps_len 70.16
